id,y_true,y_true_label,score_Promoter,score_Enhancer,score_Non_CRE
AT1G77240_1;TSS=29019837;strand=-,0,Promoter,0.9993426203727722,1.1409225635361508e-06,0.0006562088383361697
AT3G13070_1;TSS=4195201;strand=-,0,Promoter,0.0015741948736831546,4.706229901785264e-06,0.9984210729598999
AT1G08170_1;TSS=2563682;strand=-,0,Promoter,0.9996798038482666,2.381865726874821e-07,0.0003199353232048452
AT3G55930_1;TSS=20747050;strand=-,0,Promoter,0.9996801614761353,2.294873837627165e-07,0.00031958811450749636
AT1G54630_1;TSS=20402947;strand=-,0,Promoter,0.9996793270111084,2.3678001070948085e-07,0.0003204723179806024
AT2G48120_1;TSS=19679834;strand=+,0,Promoter,0.9996802806854248,2.262154055188148e-07,0.0003194945747964084
AT3G60770_1;TSS=22461735;strand=-,0,Promoter,0.9996789693832397,2.482113927726459e-07,0.00032081466633826494
AT5G49560_1;TSS=20111818;strand=-,0,Promoter,0.9996811151504517,2.3110359848033113e-07,0.0003186115645803511
AT3G55700_1;TSS=20671114;strand=+,0,Promoter,0.9996683597564697,2.3637085178052075e-07,0.0003314108762424439
AT5G16820_1;TSS=5530322;strand=+,0,Promoter,0.9996803998947144,2.2709171787482774e-07,0.000319378828862682
AT4G01230_1;TSS=517436;strand=-,0,Promoter,0.999680757522583,2.255051327892943e-07,0.00031896986183710396
AT5G17680_1;TSS=5822950;strand=+,0,Promoter,0.9996644258499146,2.4982310264931584e-07,0.0003353663778398186
AT3G09020_1;TSS=2753270;strand=+,0,Promoter,0.9996786117553711,2.387154722782725e-07,0.00032116047805175185
AT1G29510_1;TSS=10322573;strand=+,0,Promoter,0.9996734857559204,2.3368107804344618e-07,0.00032628915505483747
AT4G15640_1;TSS=8921941;strand=-,0,Promoter,0.9996800422668457,2.3769511869886628e-07,0.0003197075566276908
AT1G07520_1;TSS=2311844;strand=-,0,Promoter,0.999680757522583,2.2805585331298062e-07,0.0003190072893630713
AT4G04030_1;TSS=1937916;strand=-,0,Promoter,0.999679684638977,2.2811825317603507e-07,0.00032010831637308
AT1G15400_1;TSS=5296864;strand=-,0,Promoter,0.9996809959411621,2.3144190208768123e-07,0.00031876805587671697
AT3G53130_1;TSS=19692765;strand=+,0,Promoter,0.9996534585952759,2.8570843824127223e-07,0.00034627545392140746
AT1G27170_1;TSS=9434410;strand=+,0,Promoter,0.9996795654296875,2.386449011737568e-07,0.0003201913204975426
AT3G23290_1;TSS=8326812;strand=+,0,Promoter,0.9996787309646606,2.376272760784559e-07,0.0003210573340766132
AT5G11270_1;TSS=3597096;strand=-,0,Promoter,0.9996784925460815,2.566267482961848e-07,0.0003212909505236894
AT4G29930_1;TSS=14644008;strand=+,0,Promoter,0.999679446220398,2.2840403346435778e-07,0.00032029481371864676
AT5G54690_1;TSS=22221842;strand=-,0,Promoter,0.9996786117553711,2.3156455597472814e-07,0.0003211234579794109
AT5G01849_1;TSS=331839;strand=+,0,Promoter,0.999561607837677,4.1179765730703366e-07,0.00043801224092021585
AT3G46980_1;TSS=17309935;strand=-,0,Promoter,0.9996809959411621,2.2472202942935837e-07,0.0003187692491337657
AT1G61890_1;TSS=22871277;strand=-,0,Promoter,0.999679684638977,2.412139963325899e-07,0.00032015200122259557
AT1G78620_1;TSS=29575768;strand=-,0,Promoter,0.9996782541275024,2.5632240863160405e-07,0.00032152474159374833
AT4G01740_1;TSS=753295;strand=+,0,Promoter,0.9996798038482666,2.3272734495094483e-07,0.0003200155624654144
AT4G28910_1;TSS=14266645;strand=-,0,Promoter,0.999678373336792,2.3307595142796345e-07,0.000321346044074744
AT1G03730_1;TSS=931654;strand=-,0,Promoter,0.9996795654296875,2.408292232303211e-07,0.00032022339291870594
AT1G56385_1;TSS=21106797;strand=-,0,Promoter,0.0020110057666897774,4.505590368353296e-06,0.9979844093322754
AT3G13990_1;TSS=4630566;strand=-,0,Promoter,0.9996800422668457,2.3045232921958814e-07,0.00031977950129657984
AT2G48100_1;TSS=19670559;strand=+,0,Promoter,0.9996786117553711,2.3757105793720257e-07,0.00032117273076437414
AT2G36460_1;TSS=15298450;strand=-,0,Promoter,0.9996798038482666,2.3507104174314009e-07,0.00031996399047784507
AT1G64740_1;TSS=24050007;strand=+,0,Promoter,0.9996775388717651,2.3252916037108662e-07,0.00032220594584941864
AT2G20300_1;TSS=8760206;strand=-,0,Promoter,0.9996798038482666,2.351791295041039e-07,0.0003200235078111291
AT3G04790_1;TSS=1313323;strand=+,0,Promoter,0.9996762275695801,2.3152492190092744e-07,0.00032357859890908003
AT2G17720_1;TSS=7697437;strand=+,0,Promoter,0.9996790885925293,2.3732864917747065e-07,0.00032066056155599654
AT1G03700_1;TSS=920950;strand=+,0,Promoter,0.9996788501739502,2.3142594329783606e-07,0.0003208859416190535
AT1G20020_1;TSS=6942832;strand=+,0,Promoter,0.9996792078018188,2.3712573238299228e-07,0.0003206156543456018
AT5G27030_1;TSS=9515401;strand=-,0,Promoter,0.9996795654296875,2.3566403228869603e-07,0.00032020200160332024
AT3G52460_1;TSS=19446947;strand=+,0,Promoter,0.9996792078018188,2.416951758732466e-07,0.0003205459506716579
AT2G23620_1;TSS=10049289;strand=-,0,Promoter,0.9996788501739502,2.430556378385518e-07,0.00032094193738885224
AT1G16590_1;TSS=5673777;strand=+,0,Promoter,0.9996798038482666,2.3887173483672086e-07,0.0003199865750502795
AT3G07030_1;TSS=2225412;strand=-,0,Promoter,0.999679684638977,2.3489846512347867e-07,0.000320084800478071
AT4G39110_1;TSS=18225037;strand=-,0,Promoter,0.007192331366240978,4.4383119529811665e-05,0.992763340473175
AT4G25230_1;TSS=12923869;strand=+,0,Promoter,0.9996775388717651,2.355966017830724e-07,0.00032219430431723595
AT5G24400_1;TSS=8331781;strand=-,0,Promoter,0.9996731281280518,2.470546576205379e-07,0.0003266473941039294
AT2G46000_1;TSS=18922167;strand=-,0,Promoter,0.999679446220398,2.443279072394944e-07,0.00032037944765761495
AT1G53180_1;TSS=19831408;strand=+,0,Promoter,0.9996652603149414,2.4521688146705856e-07,0.00033453834475949407
AT4G01480_1;TSS=626117;strand=+,0,Promoter,0.9996800422668457,2.3703593399204692e-07,0.0003197081678081304
AT3G19980_1;TSS=6961824;strand=+,0,Promoter,0.9996795654296875,2.3220984246563603e-07,0.0003202423395123333
AT1G54130_1;TSS=20210933;strand=+,0,Promoter,0.9996792078018188,2.3409619132053194e-07,0.0003205596876796335
AT4G34030_1;TSS=16301278;strand=+,0,Promoter,0.9996798038482666,2.361315978305356e-07,0.0003199951024726033
AT2G21720_1;TSS=9273821;strand=+,0,Promoter,0.9996795654296875,2.3404516014124965e-07,0.00032016661134548485
AT2G42480_1;TSS=17689928;strand=-,0,Promoter,0.9996776580810547,2.2822769096819684e-07,0.0003221684892196208
AT3G59400_1;TSS=21949710;strand=-,0,Promoter,0.9996803998947144,2.3302352758491907e-07,0.00031941969064064324
AT5G56910_1;TSS=23022925;strand=+,0,Promoter,0.999679684638977,2.3682888183884643e-07,0.0003201373328920454
AT5G54680_1;TSS=22217064;strand=+,0,Promoter,0.9996792078018188,2.3096281154266762e-07,0.0003205841640010476
AT4G24930_1;TSS=12822406;strand=-,0,Promoter,0.999679446220398,2.404104293418641e-07,0.00032031070441007614
AT3G62990_1;TSS=23282744;strand=+,0,Promoter,0.9996548891067505,2.675682821973169e-07,0.00034490047255530953
AT4G09820_1;TSS=6182028;strand=+,0,Promoter,0.9996787309646606,2.470727622494451e-07,0.0003210499999113381
AT2G42060_1;TSS=17548164;strand=+,0,Promoter,0.9962329268455505,2.2882235498400405e-05,0.0037441267631947994
AT1G30880_1;TSS=10994100;strand=-,0,Promoter,0.999679684638977,2.3744490817989572e-07,0.0003201095387339592
AT1G18140_1;TSS=6241443;strand=-,0,Promoter,0.9986571073532104,3.910593477485236e-06,0.0013389780651777983
AT5G41810_1;TSS=16738244;strand=+,0,Promoter,0.999679446220398,2.375440715240984e-07,0.0003203678352292627
AT5G64460_1;TSS=25775535;strand=-,0,Promoter,0.9996799230575562,2.3325776510318974e-07,0.000319803279126063
AT1G71690_1;TSS=26947676;strand=+,0,Promoter,0.9996792078018188,2.312270481752421e-07,0.0003205746761523187
AT1G19200_1;TSS=6625940;strand=-,0,Promoter,0.9996808767318726,2.267321690396784e-07,0.0003189166891388595
AT1G32310_1;TSS=11653590;strand=+,0,Promoter,0.9996803998947144,2.3362186141184793e-07,0.0003193624143023044
AT5G25580_1;TSS=8903540;strand=+,0,Promoter,0.9996784925460815,2.380132428925208e-07,0.00032130410545505583
AT5G14750_1;TSS=4764799;strand=-,0,Promoter,0.9996780157089233,2.435805299683125e-07,0.00032178140827454627
AT5G55390_1;TSS=22454755;strand=-,0,Promoter,0.9996801614761353,2.3277738137039705e-07,0.0003196069737896323
AT3G08505_1;TSS=2582141;strand=-,0,Promoter,0.9996800422668457,2.294446659334426e-07,0.0003197584592271596
AT3G29270_1;TSS=11234286;strand=+,0,Promoter,0.9996786117553711,2.4735848569434893e-07,0.00032116658985614777
AT1G72240_1;TSS=27190126;strand=+,0,Promoter,0.9996800422668457,2.3478008870370104e-07,0.0003196944308001548
AT3G18524_1;TSS=6372488;strand=-,0,Promoter,0.999679446220398,2.4791864916551276e-07,0.00032037118216976523
AT4G13890_1;TSS=8033731;strand=-,0,Promoter,0.9996798038482666,2.415008282241615e-07,0.00031996218604035676
AT3G61490_1;TSS=22758064;strand=+,0,Promoter,0.9996711015701294,2.441491062654677e-07,0.0003286922874394804
AT3G45130_1;TSS=16517586;strand=-,0,Promoter,0.9996784925460815,2.3627184475571994e-07,0.0003212440642528236
AT2G21530_1;TSS=9219360;strand=+,0,Promoter,0.9996757507324219,2.336963262905556e-07,0.00032407318940386176
AT5G01160_1;TSS=54109;strand=+,0,Promoter,0.9996755123138428,2.7803486091215746e-07,0.0003242811653763056
AT1G36370_1;TSS=13698639;strand=-,0,Promoter,0.9996809959411621,2.2744470129509864e-07,0.00031876954017207026
AT1G11450_1;TSS=3853242;strand=+,0,Promoter,0.9996789693832397,2.2971175894781481e-07,0.00032076146453619003
AT5G47100_1;TSS=19132284;strand=-,0,Promoter,0.999679684638977,2.380602808216281e-07,0.0003200545907020569
AT1G66580_1;TSS=24839169;strand=+,0,Promoter,0.9996792078018188,2.4186624614230823e-07,0.00032056885538622737
AT1G26320_1;TSS=9105162;strand=+,0,Promoter,0.9996795654296875,2.3581490893320733e-07,0.00032020872458815575
AT3G54440_1;TSS=20157138;strand=-,0,Promoter,0.8990469574928284,0.0008781840442679822,0.10007479786872864
AT5G14280_1;TSS=4610592;strand=+,0,Promoter,0.9996787309646606,2.317545693131251e-07,0.0003210995637346059
AT1G67120_1;TSS=25072612;strand=-,0,Promoter,0.0025084579829126596,6.421096713893348e-06,0.9974850416183472
AT1G80660_1;TSS=30320191;strand=-,0,Promoter,0.9996789693832397,2.403497774139396e-07,0.000320774590363726
AT1G03110_1;TSS=749340;strand=+,0,Promoter,0.9996801614761353,2.3701744567006244e-07,0.00031958200270310044
AT3G22142_1;TSS=7808074;strand=-,0,Promoter,0.9981168508529663,6.101600774854887e-06,0.001877058413811028
AT3G18160_1;TSS=6220652;strand=+,0,Promoter,0.9996753931045532,2.398371634626528e-07,0.00032436836045235395
AT3G07200_1;TSS=2290819;strand=+,0,Promoter,0.9996739625930786,2.3070140287018148e-07,0.0003258424694649875
AT2G42510_1;TSS=17701630;strand=+,0,Promoter,0.9996786117553711,2.4074498128356936e-07,0.0003211234579794109
AT1G80290_1;TSS=30188363;strand=+,0,Promoter,0.9996758699417114,2.3298136397897906e-07,0.00032394498703069985
AT5G55410_1;TSS=22460649;strand=+,0,Promoter,0.9996789693832397,2.31433929798186e-07,0.000320761144394055
AT2G40490_1;TSS=16912859;strand=+,0,Promoter,0.999679684638977,2.2889339845733048e-07,0.00032007807749323547
AT5G38197_1;TSS=15250945;strand=+,0,Promoter,0.9978169202804565,9.734600098454393e-06,0.0021733641624450684
AT1G09970_1;TSS=3252239;strand=+,0,Promoter,0.9996763467788696,2.389579663031327e-07,0.00032340866164304316
AT5G10560_1;TSS=3339366;strand=-,0,Promoter,0.9996803998947144,2.3751053390697052e-07,0.00031939378823153675
AT5G50423_1;TSS=20533471;strand=-,0,Promoter,0.9993948936462402,8.350916118615714e-07,0.000604290864430368
AT5G40160_1;TSS=16064343;strand=-,0,Promoter,0.9996786117553711,2.2651249764749082e-07,0.0003211546572856605
AT5G43070_1;TSS=17289776;strand=-,0,Promoter,0.999680757522583,2.323716188357139e-07,0.0003189917770214379
AT5G12020_1;TSS=3882938;strand=-,0,Promoter,0.9996806383132935,2.2626079498877516e-07,0.00031914602732285857
AT4G01140_1;TSS=492237;strand=-,0,Promoter,0.9996724128723145,2.2679427047478384e-07,0.00032738724257797003
AT2G25820_1;TSS=11014838;strand=+,0,Promoter,0.9991768002510071,1.5249681837303797e-06,0.0008216437418013811
AT5G17060_1;TSS=5610855;strand=+,0,Promoter,0.9996781349182129,2.4278855903503427e-07,0.0003216394397895783
AT2G44360_1;TSS=18321584;strand=-,0,Promoter,0.9996802806854248,2.3724450670670194e-07,0.0003194629098288715
AT1G54510_1;TSS=20362589;strand=-,0,Promoter,0.9996790885925293,2.2944686861592345e-07,0.00032072659814730287
AT3G28220_1;TSS=10524403;strand=+,0,Promoter,0.9996607303619385,2.7238465349910257e-07,0.0003390768251847476
AT5G10390_1;TSS=3269550;strand=-,0,Promoter,0.9996795654296875,2.439749664517876e-07,0.00032021422521211207
AT3G21710_1;TSS=7648341;strand=+,0,Promoter,0.9959755539894104,2.5589499273337424e-05,0.0039987945929169655
AT1G52240_1;TSS=19459608;strand=-,0,Promoter,0.9996802806854248,2.2957976852922002e-07,0.00031951043638400733
AT2G25169_1;TSS=10714110;strand=-,0,Promoter,0.011775492690503597,9.735370986163616e-05,0.9881271719932556
AT4G23710_1;TSS=12350116;strand=+,0,Promoter,0.9996789693832397,2.4046511271080817e-07,0.00032086027204059064
AT1G71210_1;TSS=26841462;strand=-,0,Promoter,0.9743708372116089,0.0002662827610038221,0.02536296658217907
AT2G20760_1;TSS=8945176;strand=-,0,Promoter,0.999679446220398,2.4940740672718675e-07,0.0003203140804544091
AT4G32360_1;TSS=15621226;strand=+,0,Promoter,0.9996767044067383,2.2503589036659832e-07,0.00032310266396962106
AT5G18460_1;TSS=6122863;strand=+,0,Promoter,0.9996790885925293,2.3535577042821387e-07,0.0003206896362826228
AT5G63810_1;TSS=25537073;strand=+,0,Promoter,0.9672641754150391,0.00025100790662690997,0.032484788447618484
AT3G22320_1;TSS=7892323;strand=-,0,Promoter,0.999678373336792,2.5387845425939304e-07,0.00032142698182724416
AT3G08810_1;TSS=2676721;strand=-,0,Promoter,0.9996803998947144,2.404044607828837e-07,0.0003194345918018371
AT5G59900_1;TSS=24126741;strand=-,0,Promoter,0.9996802806854248,2.3480768618355796e-07,0.0003194970195181668
AT5G55760_1;TSS=22567225;strand=+,0,Promoter,0.999679684638977,2.306866520029871e-07,0.00032014556927606463
AT1G18740_1;TSS=6463993;strand=+,0,Promoter,0.9996787309646606,2.3892638978395553e-07,0.0003210052673239261
AT3G62610_1;TSS=23154711;strand=+,0,Promoter,0.9994762539863586,5.915958922741993e-07,0.0005231344257481396
AT3G23060_1;TSS=8200637;strand=+,0,Promoter,0.9996786117553711,2.3417844374762353e-07,0.00032113873749040067
AT3G57930_1;TSS=21448687;strand=-,0,Promoter,0.9996787309646606,2.3684356165176723e-07,0.00032100221142172813
AT1G58170_1;TSS=21536127;strand=+,0,Promoter,0.9996662139892578,2.4044825863711594e-07,0.00033361188252456486
AT3G14490_1;TSS=4866036;strand=-,0,Promoter,0.9751391410827637,0.00022023812925908715,0.02464054524898529
AT5G12270_1;TSS=3971370;strand=-,0,Promoter,0.9996798038482666,2.3029541296182288e-07,0.00031993683660402894
AT5G12240_1;TSS=3960849;strand=-,0,Promoter,0.9996793270111084,2.331361912411012e-07,0.00032050226582214236
AT5G22060_1;TSS=7305795;strand=-,0,Promoter,0.9995749592781067,3.8806931002000056e-07,0.000424661353463307
AT1G21928_1;TSS=7712579;strand=-,0,Promoter,0.9996504783630371,2.5474832909822e-07,0.000349269132129848
AT5G10430_1;TSS=3278313;strand=-,0,Promoter,0.9996786117553711,2.4499132678101887e-07,0.0003211923176422715
AT1G62250_1;TSS=22997565;strand=-,0,Promoter,0.9996781349182129,2.2886924000431463e-07,0.0003215903416275978
AT3G43210_1;TSS=15190921;strand=+,0,Promoter,0.9996788501739502,2.535850853746524e-07,0.000320967985317111
AT1G47485_1;TSS=17422412;strand=+,0,Promoter,0.9995781779289246,3.699123283240624e-07,0.00042149354703724384
AT4G02110_1;TSS=935085;strand=+,0,Promoter,0.9996786117553711,2.3363413959032187e-07,0.00032120890682563186
AT5G56660_1;TSS=22933267;strand=+,0,Promoter,0.9996793270111084,2.3823962180813396e-07,0.0003203968226443976
AT1G32470_1;TSS=11740300;strand=-,0,Promoter,0.9996798038482666,2.3220880507324182e-07,0.00032002563239075243
AT5G57250_1;TSS=23198547;strand=-,0,Promoter,0.999680757522583,2.2955383371936477e-07,0.00031906389631330967
AT1G24520_1;TSS=8688628;strand=+,0,Promoter,0.9996793270111084,2.3657055692183349e-07,0.0003204717068001628
AT4G20930_1;TSS=11201086;strand=-,0,Promoter,0.9996795654296875,2.3635638513042068e-07,0.00032022339291870594
AT1G70510_1;TSS=26576485;strand=+,0,Promoter,0.9996771812438965,2.3297566542623827e-07,0.00032257387647405267
AT3G44300_1;TSS=15983320;strand=+,0,Promoter,0.999679446220398,2.3731649889668915e-07,0.00032034001196734607
AT2G36295_1;TSS=15211709;strand=+,0,Promoter,0.9964548349380493,2.2521304344991222e-05,0.0035226307809352875
AT3G08840_1;TSS=2686187;strand=-,0,Promoter,0.9996809959411621,2.3029349449643632e-07,0.0003187409893143922
AT4G00360_1;TSS=160865;strand=+,0,Promoter,0.999679446220398,2.3221357992042613e-07,0.00032032630406320095
AT3G08860_1;TSS=2699157;strand=-,0,Promoter,0.9996800422668457,2.385280595262884e-07,0.0003197779878973961
AT1G45170_1;TSS=17097920;strand=-,0,Promoter,0.999679446220398,2.416647930658655e-07,0.0003202804655302316
AT3G60120_1;TSS=22205915;strand=+,0,Promoter,0.9995163679122925,5.043441433372209e-07,0.00048311721184290946
AT3G53710_1;TSS=19905515;strand=-,0,Promoter,0.999680757522583,2.3484227540393476e-07,0.00031897687586024404
AT4G13830_1;TSS=8011414;strand=+,0,Promoter,0.9987875819206238,2.3644959128432674e-06,0.0012100154999643564
AT3G17840_1;TSS=6106025;strand=+,0,Promoter,0.9996787309646606,2.3782860125720617e-07,0.0003211048024240881
AT3G59280_1;TSS=21910647;strand=-,0,Promoter,0.9996805191040039,2.312622058298075e-07,0.0003192942531313747
AT2G26710_1;TSS=11380491;strand=+,0,Promoter,0.9996780157089233,2.3170777296854794e-07,0.0003217445919290185
AT4G13150_1;TSS=7652287;strand=-,0,Promoter,0.9996802806854248,2.2844105274089088e-07,0.00031947356183081865
AT4G01560_1;TSS=679229;strand=-,0,Promoter,0.9996803998947144,2.3749444721943291e-07,0.00031941599445417523
AT2G21490_1;TSS=9207119;strand=-,0,Promoter,0.9996798038482666,2.4293373712680477e-07,0.00032000060309655964
AT5G08370_1;TSS=2693450;strand=-,0,Promoter,0.9996792078018188,2.3668019366596127e-07,0.0003205233078915626
AT1G54340_1;TSS=20283452;strand=+,0,Promoter,0.9996799230575562,2.391272744262096e-07,0.00031982886139303446
AT1G48550_1;TSS=17952693;strand=-,0,Promoter,0.9996798038482666,2.531959921725502e-07,0.0003200149512849748
AT4G01590_1;TSS=690392;strand=-,0,Promoter,0.9996787309646606,2.5052241880985093e-07,0.0003210346621926874
AT5G35950_1;TSS=14105013;strand=+,0,Promoter,0.002941832644864917,7.858818207751028e-06,0.9970502853393555
AT4G31760_1;TSS=15369782;strand=-,0,Promoter,0.9996793270111084,2.4309815671585966e-07,0.0003204817767255008
AT5G66040_1;TSS=26410529;strand=+,0,Promoter,0.9996792078018188,2.5270350079154014e-07,0.0003205921093467623
AT3G02630_1;TSS=562032;strand=+,0,Promoter,0.999679446220398,2.428910192975309e-07,0.0003203309024684131
AT5G01190_1;TSS=72293;strand=+,0,Promoter,0.9996784925460815,2.2738254301657435e-07,0.000321333238389343
AT5G26160_1;TSS=9142854;strand=+,0,Promoter,0.9996449947357178,2.8601189683286066e-07,0.00035480005317367613
AT3G47340_1;TSS=17441239;strand=-,0,Promoter,0.9988859295845032,2.0746758764289552e-06,0.0011120345443487167
AT3G13210_1;TSS=4244943;strand=+,0,Promoter,0.9996776580810547,2.342309386449415e-07,0.0003221316437702626
AT5G07340_1;TSS=2317262;strand=+,0,Promoter,0.9996780157089233,2.2907667585059244e-07,0.0003217298653908074
AT5G21020_1;TSS=7138761;strand=+,0,Promoter,0.9996784925460815,2.4692334932296944e-07,0.0003212624869775027
AT5G47075_1;TSS=19122883;strand=-,0,Promoter,0.9968416690826416,1.77785459527513e-05,0.003140564076602459
AT5G44010_1;TSS=17709272;strand=-,0,Promoter,0.9996792078018188,2.410083368431515e-07,0.00032056120107881725
AT2G43100_1;TSS=17920663;strand=+,0,Promoter,0.9996795654296875,2.470986544267362e-07,0.0003201983345206827
AT1G60783_1;TSS=22374993;strand=+,0,Promoter,0.9996721744537354,2.3586736119796115e-07,0.00032757423468865454
AT1G24050_1;TSS=8507019;strand=+,0,Promoter,0.9996787309646606,2.493413546744705e-07,0.0003210196446161717
AT1G68880_1;TSS=25894971;strand=-,0,Promoter,0.9996753931045532,2.3549634420305665e-07,0.00032438040943816304
AT5G37850_1;TSS=15065373;strand=+,0,Promoter,0.9996803998947144,2.3476562205360096e-07,0.00031936090090312064
AT3G12130_1;TSS=3866569;strand=-,0,Promoter,0.9996792078018188,2.398851961515902e-07,0.00032054565963335335
AT1G30600_1;TSS=10845004;strand=-,0,Promoter,0.999679446220398,2.3776755142534967e-07,0.0003203724336344749
AT1G27690_1;TSS=9636597;strand=+,0,Promoter,0.9996787309646606,2.3146566263676505e-07,0.00032100037788040936
AT4G10050_1;TSS=6287281;strand=-,0,Promoter,0.999679684638977,2.384001618338516e-07,0.00032003686646930873
AT4G26490_1;TSS=13380408;strand=+,0,Promoter,0.9996788501739502,2.4520124952687183e-07,0.00032097866642288864
AT1G52130_1;TSS=19402299;strand=-,0,Promoter,0.0019870440009981394,4.786930730915628e-06,0.9980081915855408
AT4G00210_1;TSS=86923;strand=-,0,Promoter,0.9996799230575562,2.4306515911121096e-07,0.00031988226692192256
AT3G54730_1;TSS=20259221;strand=+,0,Promoter,0.9996798038482666,2.332986781539148e-07,0.00032000793726183474
AT4G22550_1;TSS=11878905;strand=-,0,Promoter,0.9996801614761353,2.3727888276425801e-07,0.0003195847384631634
AT1G22260_1;TSS=7865267;strand=-,0,Promoter,0.9996801614761353,2.3704093621290667e-07,0.0003195896279066801
AT1G11650_1;TSS=3914816;strand=+,0,Promoter,0.9996787309646606,2.421156182208506e-07,0.0003210123104508966
AT5G50790_1;TSS=20657997;strand=-,0,Promoter,0.9996756315231323,2.2675239108593814e-07,0.0003241507220081985
AT4G15110_1;TSS=8633026;strand=-,0,Promoter,0.9996799230575562,2.3975044882718066e-07,0.0003198990598320961
AT3G04860_1;TSS=1340564;strand=-,0,Promoter,0.999679684638977,2.3340146526606986e-07,0.0003200833161827177
AT4G37150_1;TSS=17494107;strand=-,0,Promoter,0.9996801614761353,2.3314618147196597e-07,0.0003196121542714536
AT1G15825_1;TSS=5448479;strand=-,0,Promoter,0.0030971565283834934,1.0385289897385519e-05,0.996892511844635
AT5G40720_1;TSS=16297970;strand=+,0,Promoter,0.999679446220398,2.2993192771991744e-07,0.0003203791275154799
AT2G24040_1;TSS=10223993;strand=+,0,Promoter,0.9996790885925293,2.4603286874480546e-07,0.00032072109752334654
AT4G31150_1;TSS=15145620;strand=-,0,Promoter,0.9996802806854248,2.3113250335882185e-07,0.0003195073804818094
AT4G13263_1;TSS=7711032;strand=+,0,Promoter,0.9996801614761353,2.2849394554214086e-07,0.00031966736423783004
AT1G52560_1;TSS=19575825;strand=-,0,Promoter,0.9996802806854248,2.3859772113610234e-07,0.0003195344761479646
AT5G24620_1;TSS=8430065;strand=+,0,Promoter,0.001678419066593051,4.29632837040117e-06,0.9983173608779907
AT4G34300_1;TSS=16412701;strand=+,0,Promoter,0.9996768236160278,2.333714093083472e-07,0.0003229416033718735
AT3G26290_1;TSS=9634471;strand=-,0,Promoter,0.9996801614761353,2.3888230771262897e-07,0.00031962129287421703
AT4G11910_1;TSS=7156306;strand=+,0,Promoter,0.9996780157089233,2.365808455806473e-07,0.0003217670018784702
AT4G21660_1;TSS=11509814;strand=-,0,Promoter,0.9996808767318726,2.341088674029379e-07,0.0003189169801771641
AT1G23190_1;TSS=8219898;strand=+,0,Promoter,0.9996795654296875,2.3735839249638957e-07,0.0003202579100616276
AT1G54095_1;TSS=20192857;strand=+,0,Promoter,0.9996798038482666,2.38284727061e-07,0.0003199398925062269
AT4G38790_1;TSS=18111369;strand=+,0,Promoter,0.9996798038482666,2.3461596754259517e-07,0.0003200241189915687
AT3G61880_1;TSS=22907940;strand=-,0,Promoter,0.9996806383132935,2.3186865405477874e-07,0.00031911313999444246
AT1G60989_1;TSS=22462229;strand=+,0,Promoter,0.9996790885925293,2.412953392649797e-07,0.00032074772752821445
AT1G19130_1;TSS=6610613;strand=-,0,Promoter,0.9996799230575562,2.3266679249900335e-07,0.0003198712656740099
AT2G39851_1;TSS=16634518;strand=+,0,Promoter,0.9996553659439087,2.64718352127602e-07,0.00034445145865902305
AT1G78090_1;TSS=29373890;strand=+,0,Promoter,0.9996789693832397,2.3459071485376626e-07,0.0003208113193977624
AT1G06470_1;TSS=1969730;strand=+,0,Promoter,0.9996775388717651,2.273298633781451e-07,0.0003222597297281027
AT3G12740_1;TSS=4049679;strand=+,0,Promoter,0.9996789693832397,2.390862050560827e-07,0.0003208278212696314
AT5G22970_1;TSS=7686832;strand=-,0,Promoter,0.9996795654296875,2.2324651638427895e-07,0.0003202050575055182
AT2G30260_1;TSS=12907539;strand=-,0,Promoter,0.9996795654296875,2.372606360268037e-07,0.00032026736880652606
AT3G24770_1;TSS=9046646;strand=+,0,Promoter,0.9996768236160278,2.3300736984310788e-07,0.0003229113935958594
AT1G06140_1;TSS=1864805;strand=+,0,Promoter,0.9996793270111084,2.4013564825509093e-07,0.0003205050015822053
AT1G62830_1;TSS=23267211;strand=-,0,Promoter,0.9996808767318726,2.371207017404231e-07,0.00031885341741144657
AT1G09812_1;TSS=3187811;strand=+,0,Promoter,0.9996460676193237,2.6889352966463775e-07,0.00035373028367757797
AT1G52857_1;TSS=19681805;strand=-,0,Promoter,0.9996479749679565,2.767038438378222e-07,0.00035179266706109047
AT1G78172_1;TSS=29415496;strand=+,0,Promoter,0.9996792078018188,2.5116651158896275e-07,0.00032054472831077874
AT2G34825_1;TSS=14691383;strand=+,0,Promoter,0.011281371116638184,8.442875696346164e-05,0.9886342287063599
AT5G53650_1;TSS=21791229;strand=+,0,Promoter,0.9996799230575562,2.4707000534363033e-07,0.0003199124475941062
AT1G62200_1;TSS=22984359;strand=-,0,Promoter,0.999651312828064,2.6760230298350507e-07,0.0003484124317765236
AT1G67650_1;TSS=25362453;strand=-,0,Promoter,0.9996786117553711,2.526476805542188e-07,0.0003211268049199134
AT2G43880_1;TSS=18172989;strand=+,0,Promoter,0.9996711015701294,2.384579431691236e-07,0.0003286594001110643
AT1G01980_1;TSS=342051;strand=-,0,Promoter,0.9996800422668457,2.4530166342628945e-07,0.0003197362239006907
AT5G25500_1;TSS=8880888;strand=+,0,Promoter,0.9996784925460815,2.3300687246319285e-07,0.000321312079904601
